Number of elem 23380 
Number of local values per element 3 
0;0;-1.183329e-04;1.439941e-04;1.994765e-03;
0;1;-3.651995e-04;4.675956e-04;1.176860e-02;
0;2;-1.563714e-04;5.132146e-05;2.327614e-03;
1;0;-5.318253e-04;1.027916e-03;2.473183e-02;
1;1;-1.671916e-04;6.778479e-04;1.566274e-02;
1;2;-8.241440e-04;1.163813e-03;3.294059e-02;
2;0;-3.987304e-66;-4.878304e-63;8.629734e-62;
2;1;4.754691e-63;-9.666962e-63;2.775602e-61;
2;2;-1.249955e-63;2.848512e-63;-9.730892e-62;
3;0;-3.156286e-35;-2.377802e-35;1.341864e-33;
3;1;-1.004918e-34;-6.580911e-35;7.686416e-34;
3;2;8.136726e-35;1.688787e-35;5.761379e-34;
4;0;1.619508e-63;-7.811649e-63;1.570182e-61;
4;1;1.873399e-63;-4.608042e-63;7.990797e-62;
4;2;2.663580e-63;-1.790786e-62;2.646234e-61;
5;0;-7.011100e-35;-6.831134e-35;1.730330e-33;
5;1;-1.414388e-34;-1.988580e-34;4.275628e-33;
5;2;-8.656411e-35;-2.653043e-35;1.144496e-33;
6;0;2.683215e-04;1.519030e-04;-1.016019e-02;
6;1;4.435016e-05;1.962571e-04;-3.323760e-03;
6;2;3.538449e-04;1.888534e-04;-1.169616e-02;
7;0;3.221172e-05;-2.612617e-05;-7.325239e-04;
7;1;3.171652e-05;-9.576947e-06;-3.962441e-04;
7;2;4.427690e-05;-1.826165e-05;-8.024254e-04;
8;0;-1.438879e-04;-7.478293e-05;-1.920865e-03;
8;1;1.282543e-04;4.764546e-05;3.102230e-04;
8;2;-8.125393e-05;-1.263270e-05;-6.310028e-04;
9;0;-2.433585e-08;-3.750200e-08;7.049555e-07;
9;1;3.553431e-10;1.313909e-08;-3.845789e-07;
9;2;2.743780e-08;7.660057e-08;-1.668863e-06;
10;0;-4.416980e-04;-1.090136e-03;-2.425270e-03;
10;1;-1.956516e-04;-1.734453e-03;-1.233223e-02;
10;2;2.309232e-04;-2.239871e-03;-2.332405e-02;
11;0;-1.865972e-03;2.366705e-03;4.068604e-02;
11;1;-1.209136e-03;1.972477e-03;4.168770e-02;
11;2;-1.486892e-03;1.693662e-03;4.002690e-02;
12;0;3.162439e-04;1.294095e-04;-1.081882e-02;
12;1;3.934921e-04;2.017064e-04;-1.223673e-02;
12;2;5.242738e-04;1.358640e-04;-1.463399e-02;
13;0;7.961239e-04;-5.938583e-04;-1.615749e-02;
13;1;1.661050e-04;-2.525040e-05;3.818642e-03;
13;2;3.807584e-04;-4.152183e-04;-1.083543e-02;
14;0;1.093426e-03;-3.097547e-04;-2.159266e-02;
14;1;1.562045e-03;-3.058237e-05;-2.165631e-02;
14;2;9.809761e-04;-1.229846e-04;-1.790668e-02;
15;0;-1.660076e-07;-1.090936e-06;2.711288e-05;
15;1;-9.865953e-07;3.228125e-06;-5.872207e-05;
15;2;1.618692e-07;1.207416e-06;-2.667505e-05;
16;0;3.544623e-04;2.253220e-04;-2.077038e-02;
16;1;3.812689e-04;3.121436e-04;-1.926599e-02;
