Number of elem 23380 
Number of local values per element 3 
0;0;3.907499e-07;-9.123494e-07;-3.064871e-05;
0;1;-1.748760e-06;6.892175e-07;4.813620e-05;
0;2;-9.133988e-10;-3.432697e-07;-1.869516e-05;
1;0;-1.751619e-04;1.407925e-04;4.099272e-03;
1;1;-2.734573e-04;2.860837e-04;8.533174e-03;
1;2;-1.881512e-06;-4.476396e-05;-4.220874e-04;
2;0;-5.376563e-70;-5.637907e-69;9.206011e-68;
2;1;3.158003e-69;-1.126720e-68;2.803527e-67;
2;2;-3.016483e-69;2.648132e-69;-1.427582e-67;
3;0;-2.185348e-39;-1.419813e-39;6.523019e-38;
3;1;-3.388877e-39;-1.386237e-40;-2.445063e-38;
3;2;2.734859e-39;1.617305e-40;5.549180e-38;
4;0;1.891575e-69;-1.022252e-68;1.963797e-67;
4;1;2.315745e-69;9.389836e-70;-4.151235e-69;
4;2;2.317930e-69;-1.953644e-68;2.710613e-67;
5;0;-4.172974e-39;-4.431686e-39;9.924575e-38;
5;1;-2.783734e-39;-2.706730e-39;4.432323e-38;
5;2;-6.035811e-42;5.683679e-39;-6.425030e-38;
6;0;-2.215080e-03;1.510633e-04;5.437061e-02;
6;1;-2.303116e-03;2.420723e-05;4.646075e-02;
6;2;-2.271199e-03;-1.833241e-05;5.583932e-02;
7;0;7.840057e-08;-3.352831e-08;-1.721181e-06;
7;1;-1.104857e-07;3.526201e-08;1.548878e-06;
7;2;5.438530e-09;-1.610077e-08;-5.421258e-07;
8;0;-6.165709e-07;-9.967785e-07;-9.775567e-06;
8;1;4.333951e-07;-2.957380e-07;-7.290238e-06;
8;2;-9.649457e-07;-1.383935e-06;-1.480688e-05;
9;0;7.517461e-11;1.434465e-10;-2.078764e-09;
9;1;-7.803904e-11;-3.056373e-10;6.264100e-09;
9;2;-1.116557e-10;-4.225202e-10;9.098006e-09;
10;0;8.404020e-04;6.996313e-04;-7.849747e-03;
10;1;3.290475e-04;7.697058e-04;-2.424872e-03;
10;2;6.761353e-04;1.001704e-03;-1.790889e-03;
11;0;2.931248e-05;-4.260935e-05;-8.226582e-04;
11;1;4.387020e-05;-5.758812e-05;-1.442535e-03;
11;2;2.790372e-05;-1.964061e-05;-7.192989e-04;
12;0;-2.388109e-03;1.429343e-04;5.678945e-02;
12;1;-2.378240e-03;-3.577833e-05;5.547477e-02;
12;2;-1.650090e-03;1.022823e-04;3.850347e-02;
13;0;-1.610024e-03;1.385168e-03;3.772595e-02;
