Number of elem 23380 
Number of local values per element 3 
0;0;3.136986e-05;-7.263043e-05;-1.820638e-03;
0;1;-4.157265e-05;3.095776e-06;1.071121e-03;
0;2;1.543490e-05;-4.123604e-05;-1.587579e-03;
1;0;-1.362373e-03;1.574690e-03;3.771012e-02;
1;1;-8.642100e-04;1.325672e-03;3.142108e-02;
1;2;-1.312662e-03;1.441737e-03;4.168210e-02;
2;0;-1.072278e-65;3.869898e-64;-7.257562e-63;
2;1;-4.761432e-64;2.217940e-64;-1.185154e-62;
2;2;-2.757310e-65;-7.249391e-65;-2.094224e-63;
3;0;8.508234e-36;5.063155e-36;-2.080310e-34;
3;1;1.433102e-35;-1.567015e-36;8.686691e-35;
3;2;-5.606914e-36;-1.340956e-36;-1.321641e-34;
4;0;-1.321681e-64;7.838144e-64;-1.296279e-62;
4;1;-2.139015e-65;-5.587752e-64;1.187013e-62;
4;2;-1.943531e-64;-3.852310e-64;3.100524e-63;
5;0;1.258098e-35;1.347535e-35;-3.054245e-34;
5;1;2.033179e-36;-9.631144e-37;4.846937e-35;
5;2;3.342961e-36;-1.561494e-35;1.788897e-34;
6;0;4.222609e-04;9.821531e-05;-1.454899e-02;
6;1;4.647981e-04;2.328860e-04;-1.159621e-02;
6;2;4.731619e-04;1.759948e-04;-1.557960e-02;
7;0;8.173341e-06;-4.612737e-06;-2.038538e-04;
7;1;-4.134268e-07;3.761724e-06;7.842095e-05;
7;2;9.249067e-06;-1.048171e-06;-1.149014e-04;
8;0;-5.037030e-05;-5.240371e-05;-6.274251e-04;
8;1;3.520978e-05;-2.260717e-05;-6.147211e-04;
8;2;-6.386326e-05;-9.571734e-05;-9.846037e-04;
9;0;-1.013158e-09;6.627860e-10;3.220882e-08;
9;1;-4.782315e-09;-1.983865e-08;3.812375e-07;
9;2;-1.561144e-09;-1.455293e-08;2.995927e-07;
10;0;-9.860815e-04;1.229932e-04;2.244064e-02;
10;1;-5.745659e-04;-5.022511e-04;8.415558e-03;
10;2;-6.026071e-04;-1.164127e-03;-1.709592e-03;
11;0;-1.399163e-03;1.788848e-03;3.285144e-02;
11;1;-1.093013e-03;1.680201e-03;3.817777e-02;
11;2;-1.130248e-03;1.222843e-03;3.169792e-02;
12;0;5.192714e-04;8.947176e-05;-1.600286e-02;
12;1;5.448918e-04;1.810406e-04;-1.606134e-02;
12;2;1.826793e-04;1.061132e-04;-7.601982e-03;
13;0;1.330025e-04;9.366563e-04;8.716429e-03;
13;1;-7.385309e-04;1.609393e-03;3.365646e-02;
13;2;-5.487517e-04;9.383758e-04;1.736663e-02;
14;0;6.457893e-04;-1.190044e-04;-1.375670e-02;
14;1;9.642173e-04;5.943062e-05;-1.466134e-02;
14;2;5.246879e-04;4.348490e-05;-9.958566e-03;
15;0;1.847917e-07;-5.908945e-07;1.247927e-05;
15;1;-4.171090e-08;-7.140897e-07;1.419835e-05;
15;2;4.904782e-07;-1.075272e-06;2.015410e-05;
16;0;1.880241e-04;4.712677e-04;-1.436584e-02;
16;1;3.144841e-04;6.093952e-04;-1.660637e-02;
16;2;2.338998e-04;6.449824e-04;-1.183941e-02;
17;0;2.562348e-07;-4.328290e-07;8.152260e-06;
17;1;1.236900e-07;-1.046349e-06;2.024854e-05;
17;2;4.505867e-08;3.946777e-07;-4.402651e-06;
18;0;2.432664e-21;-6.995674e-22;-1.887119e-19;
18;1;-6.318215e-20;-3.060797e-20;1.878368e-18;
18;2;-4.079611e-21;8.097632e-21;-2.387463e-19;
19;0;1.979771e-06;-1.091903e-05;-5.737320e-05;
19;1;4.301370e-05;-4.771303e-05;-1.540222e-03;
19;2;-8.930329e-05;1.345882e-05;1.116274e-03;
20;0;-1.250510e-04;2.304017e-05;2.441994e-03;
20;1;-8.064515e-05;-1.073470e-04;3.666277e-04;
20;2;-1.193574e-04;-2.728306e-06;2.255214e-03;
21;0;3.794739e-04;1.054844e-04;-1.188109e-02;
21;1;5.329989e-04;1.908614e-04;-1.612772e-02;
21;2;4.134206e-04;1.760098e-04;-1.124450e-02;
22;0;2.695571e-56;6.166021e-57;4.144483e-55;
22;1;3.691422e-56;1.007768e-56;6.249068e-55;
22;2;-1.014557e-55;3.345929e-57;-1.939486e-54;
23;0;9.987046e-05;5.573318e-05;1.108474e-03;
23;1;-6.418803e-05;2.066120e-05;2.860873e-03;
23;2;-1.306370e-04;-7.650564e-06;5.369511e-03;
24;0;2.035436e-43;5.363745e-43;-1.248140e-41;
24;1;-1.673041e-43;-5.310956e-43;9.364077e-42;
24;2;2.468150e-43;9.743298e-43;-2.002042e-41;
25;0;1.326395e-04;5.220807e-04;-9.444299e-03;
25;1;-1.113365e-04;5.940180e-05;9.193353e-04;
25;2;-5.888702e-05;-4.321090e-05;3.695762e-03;
26;0;1.160177e-04;-1.563427e-04;-9.518657e-03;
26;1;2.409840e-04;-1.518610e-04;-7.904761e-03;
26;2;2.394877e-04;-1.715588e-04;-8.950303e-03;
27;0;3.221762e-05;4.908118e-03;-2.240881e-02;
27;1;-1.262174e-04;-2.427407e-03;2.673175e-02;
27;2;1.450158e-03;5.196423e-04;2.380588e-02;
28;0;3.150407e-03;3.860311e-04;-7.126285e-02;
28;1;5.788009e-03;1.095211e-03;-7.191474e-02;
28;2;6.424790e-03;1.451690e-03;-6.450461e-02;
29;0;-8.837950e-04;1.723036e-03;4.721661e-02;
29;1;-1.509170e-03;3.003650e-03;4.278064e-02;
29;2;-7.066263e-04;1.384521e-03;5.156290e-02;
30;0;9.434679e-04;7.041126e-04;-8.155530e-03;
30;1;1.103530e-03;7.538095e-04;-8.118631e-03;
30;2;7.953757e-04;6.155444e-04;-8.462918e-03;
31;0;4.378167e-38;6.051313e-38;-1.866762e-36;
31;1;-1.051949e-37;-1.310126e-37;3.981639e-36;
31;2;-4.669056e-38;-5.481720e-38;1.647571e-36;
32;0;1.649476e-04;1.744954e-04;-4.764778e-03;
32;1;-2.041057e-04;-1.319348e-04;5.600407e-03;
32;2;4.406481e-05;8.982062e-05;-1.006794e-03;
33;0;-3.253026e-04;5.777987e-04;2.076244e-02;
33;1;1.341445e-04;5.764814e-04;1.424049e-02;
33;2;2.275864e-04;7.893097e-04;1.519577e-02;
34;0;4.831464e-04;6.641627e-04;1.172712e-02;
34;1;5.062303e-04;8.476468e-04;1.071635e-02;
34;2;1.944028e-04;4.783253e-04;1.395673e-02;
35;0;8.449375e-04;9.121687e-04;-3.581629e-03;
35;1;1.171385e-03;1.131026e-03;-3.175942e-03;
35;2;1.009464e-03;1.067826e-03;-3.134581e-03;
36;0;3.822855e-04;8.203222e-04;2.502433e-02;
36;1;4.419884e-04;6.556039e-04;1.537507e-02;
36;2;4.442136e-04;6.776278e-04;1.684910e-02;
37;0;1.304247e-04;1.661302e-04;3.617260e-04;
37;1;1.092151e-04;4.070227e-04;6.606304e-03;
37;2;1.753029e-04;2.786750e-05;-3.613630e-03;
38;0;-2.344990e-04;-2.182966e-04;-3.627785e-03;
38;1;-2.117509e-04;-1.539573e-04;-2.247951e-03;
38;2;-2.534649e-04;-1.511435e-04;-3.139207e-03;
39;0;-1.197380e-04;-3.973987e-04;-1.685712e-02;
39;1;-1.593977e-04;-3.392660e-04;-1.758586e-02;
39;2;-2.438346e-04;-4.815205e-04;-1.711331e-02;
40;0;1.419944e-53;-3.014121e-53;5.395727e-52;
40;1;3.578929e-54;-1.916521e-54;4.857117e-53;
40;2;-2.238316e-53;4.431512e-53;-8.063524e-52;
41;0;-1.481490e-04;1.850563e-03;3.112898e-02;
41;1;3.056443e-04;2.380127e-03;2.675795e-02;
41;2;-3.330014e-04;1.846252e-03;2.324846e-02;
42;0;-8.437695e-12;-3.678781e-11;1.963594e-09;
42;1;6.393266e-11;-3.679006e-10;8.382613e-09;
42;2;-5.784929e-12;-2.246337e-11;6.940259e-10;
43;0;1.607369e-04;1.035918e-03;5.385268e-03;
43;1;9.226331e-05;1.034215e-03;6.124918e-03;
43;2;1.221608e-04;1.104910e-03;7.282168e-03;
44;0;1.290396e-03;-1.954654e-03;-9.339167e-03;
44;1;3.044218e-04;-7.373907e-04;-5.019174e-03;
44;2;4.945191e-04;-5.436672e-04;-2.098654e-03;
45;0;2.808237e-03;-1.325220e-03;-1.828635e-02;
45;1;-4.068090e-05;-8.965036e-04;-1.661074e-02;
45;2;3.699254e-03;-1.344502e-03;-1.654462e-02;
46;0;6.579908e-04;3.334570e-05;7.645477e-03;
46;1;4.725895e-04;4.577505e-04;3.066106e-03;
46;2;2.307737e-04;1.583021e-04;-6.852851e-04;
47;0;2.324716e-03;1.896744e-03;2.390183e-02;
47;1;1.101814e-03;5.452260e-04;2.477695e-02;
47;2;1.584751e-03;2.067310e-03;2.569162e-02;
48;0;-1.247913e-03;-3.360702e-04;1.425308e-02;
48;1;-3.494987e-04;1.069718e-03;-1.828071e-02;
48;2;1.721351e-04;1.669257e-03;-3.770522e-02;
49;0;-1.399556e-03;5.291052e-03;8.011014e-04;
49;1;-8.755363e-04;5.111155e-03;7.900396e-04;
49;2;-1.392079e-03;3.878399e-03;7.781446e-03;
50;0;5.241292e-04;3.484330e-04;-8.895640e-03;
50;1;7.583646e-04;3.541045e-04;-1.917843e-02;
50;2;6.394632e-04;3.141702e-04;-1.236250e-02;
51;0;-1.620088e-05;6.435279e-05;1.455603e-03;
51;1;8.435379e-06;-3.728930e-05;-7.776452e-04;
51;2;-2.214217e-05;4.599057e-05;1.311438e-03;
52;0;5.981217e-04;-2.500834e-04;-1.837731e-02;
52;1;7.284784e-04;-2.440058e-05;-2.800735e-02;
52;2;6.598372e-04;-1.109356e-04;-2.543870e-02;
53;0;1.211806e-40;8.328994e-41;2.085581e-39;
53;1;1.336883e-41;-9.987428e-42;-1.139780e-40;
53;2;-2.934151e-40;-5.619726e-41;-3.345566e-39;
54;0;5.081718e-08;4.330194e-08;-6.499001e-07;
54;1;-2.229088e-07;4.420571e-08;4.613329e-06;
54;2;-5.074713e-09;-2.373133e-08;-3.324461e-07;
55;0;-1.519116e-04;-2.774022e-04;-1.298730e-02;
55;1;-1.956172e-04;-2.374706e-04;-1.141720e-02;
55;2;-1.401516e-04;-1.958029e-04;-1.194820e-02;
56;0;-3.688763e-07;-7.056786e-07;-3.420527e-06;
56;1;2.474780e-07;4.273020e-07;3.541999e-06;
56;2;-3.361425e-07;-2.474882e-07;-6.240142e-06;
57;0;-6.950097e-04;3.126421e-04;2.990790e-03;
57;1;-5.465762e-04;2.722438e-04;3.230236e-03;
57;2;-4.328516e-04;2.370358e-04;-2.676251e-03;
58;0;6.516305e-04;8.589486e-04;1.068300e-03;
58;1;6.609304e-04;7.015946e-04;-3.017034e-03;
58;2;6.266265e-04;8.756398e-04;2.290936e-03;
59;0;-4.529733e-09;-5.705527e-09;-1.254629e-07;
59;1;-3.413166e-09;-2.363666e-09;-8.982092e-08;
59;2;-1.027095e-10;-5.894749e-11;-1.012161e-08;
60;0;9.373429e-06;-7.519221e-06;1.830217e-04;
60;1;-1.142078e-05;5.186304e-06;-1.887899e-04;
60;2;-1.748541e-05;1.060599e-05;-3.825373e-04;
61;0;1.947344e-08;-2.948102e-08;-6.519057e-07;
61;1;1.970594e-08;-2.975837e-08;-3.159728e-07;
61;2;3.987665e-08;-4.380631e-08;-8.660968e-07;
62;0;-4.023990e-04;-8.999108e-05;-3.997295e-03;
62;1;-2.291418e-04;-4.958402e-05;-3.485969e-03;
62;2;-2.897657e-04;-1.764552e-04;-4.175992e-03;
63;0;-2.572638e-04;5.283577e-05;4.875003e-03;
63;1;-1.578833e-04;-6.661738e-05;1.303949e-03;
63;2;-2.030315e-04;-5.890904e-05;3.347385e-03;
64;0;3.440114e-05;9.505669e-05;-3.721394e-03;
64;1;9.670725e-05;3.467274e-04;-1.367545e-03;
64;2;1.689220e-04;4.067966e-04;-2.353893e-03;
65;0;1.686662e-34;3.650719e-34;-1.291873e-33;
65;1;-3.419880e-34;-7.344352e-34;2.604614e-33;
65;2;8.508124e-35;1.900800e-34;-6.767884e-34;
66;0;-5.241672e-09;-7.775024e-09;2.329162e-07;
66;1;-3.938618e-09;-9.655067e-09;2.384348e-07;
66;2;-1.538473e-10;-1.356804e-09;1.639748e-08;
67;0;3.681357e-02;2.329420e-02;-5.336470e-02;
67;1;1.595262e-02;4.913958e-03;-7.431166e-02;
67;2;2.439890e-02;2.666370e-02;-4.772005e-02;
68;0;-2.137898e-03;-1.691789e-03;5.834092e-02;
68;1;-1.798299e-03;-1.719441e-03;4.855205e-02;
68;2;-1.546908e-03;-1.166191e-03;4.589143e-02;
69;0;-3.976303e-04;3.140428e-04;-4.411352e-03;
69;1;-9.968098e-05;5.003428e-04;-9.008314e-03;
69;2;-2.978516e-04;-2.385068e-04;8.172673e-04;
70;0;-8.580814e-04;-7.293442e-04;2.471894e-02;
70;1;-6.666695e-04;-7.818494e-04;1.994956e-02;
70;2;-2.768419e-04;-4.005897e-04;1.194833e-02;
71;0;-2.543935e-04;4.078116e-03;-3.762960e-03;
71;1;-8.486248e-04;3.025866e-03;6.491515e-03;
71;2;-5.254718e-04;4.620307e-03;-1.758038e-03;
72;0;-2.667954e-16;1.821175e-16;6.135065e-15;
72;1;-7.086988e-16;1.739852e-16;9.250581e-15;
72;2;2.251076e-16;-1.121957e-16;-3.887478e-15;
73;0;4.737043e-15;-4.271917e-15;-1.505992e-13;
73;1;3.776440e-15;-2.488903e-15;-8.012182e-14;
73;2;-1.073532e-14;4.886321e-15;2.868768e-13;
74;0;1.001794e-09;1.337423e-09;-5.084560e-08;
74;1;-5.012223e-10;-2.671524e-10;1.675513e-08;
74;2;-5.684805e-10;-3.755675e-10;1.574999e-08;
75;0;2.976347e-04;5.249390e-04;-1.545027e-02;
75;1;3.099974e-04;3.757808e-04;-1.177667e-02;
75;2;2.647644e-04;6.388905e-04;-1.192513e-02;
76;0;-2.853360e-04;8.468998e-03;-1.666265e-02;
76;1;-2.708252e-04;6.334460e-03;-6.813480e-03;
76;2;-5.075692e-04;6.626457e-03;-8.582383e-03;
77;0;2.812939e-05;-6.259646e-05;-1.427504e-03;
77;1;3.844047e-05;-4.697793e-05;-1.372402e-03;
77;2;6.897223e-05;-5.274226e-05;-1.691571e-03;
78;0;-5.396814e-08;-1.881757e-06;2.050438e-05;
78;1;-8.501683e-07;4.179765e-06;-9.832306e-05;
78;2;-2.370610e-07;5.041028e-06;-1.117772e-04;
79;0;-6.967647e-04;8.178070e-04;-1.349518e-02;
79;1;9.493966e-05;1.022770e-03;-3.221415e-02;
79;2;-3.912821e-04;7.401663e-04;-2.396558e-02;
80;0;-6.559808e-35;8.728915e-35;-3.478116e-33;
80;1;-2.483704e-35;5.590206e-36;-7.321728e-34;
80;2;3.934649e-35;-1.451391e-34;3.909763e-33;
81;0;-2.052901e-04;-1.642683e-04;-9.178247e-03;
81;1;-3.079620e-04;-1.813143e-04;-8.141766e-03;
81;2;-2.345607e-04;-1.032423e-04;-7.070411e-03;
82;0;1.431950e-07;-1.019515e-07;9.880256e-07;
82;1;1.514913e-07;-1.112932e-07;8.568051e-07;
82;2;-6.054326e-07;1.063703e-07;-2.328915e-06;
83;0;3.953145e-04;-4.942943e-04;-2.729111e-02;
83;1;-1.727491e-04;-1.500068e-04;-1.119422e-02;
83;2;-9.377187e-05;-1.786752e-04;-1.118364e-02;
84;0;2.962563e-08;-2.442843e-08;-5.403985e-07;
84;1;2.050464e-07;-1.241405e-07;-4.665891e-06;
84;2;4.384018e-08;-4.525433e-08;-1.020454e-06;
85;0;4.789114e-05;5.772782e-04;2.121418e-03;
85;1;1.033093e-03;1.903917e-03;-3.984044e-02;
85;2;7.107443e-04;1.537063e-03;-2.713203e-02;
86;0;-2.025138e-04;9.969318e-05;-4.288518e-04;
86;1;-1.510005e-04;8.619057e-05;-3.503433e-04;
86;2;-1.496029e-04;1.637945e-04;-1.214123e-03;
87;0;-3.248501e-11;2.332026e-11;4.266961e-11;
87;1;2.089207e-11;1.146453e-12;1.829075e-10;
87;2;-1.984204e-11;-1.264326e-11;-3.202228e-10;
88;0;-9.022971e-21;1.035165e-19;-2.054858e-18;
88;1;-6.256992e-21;-2.241268e-19;5.583895e-18;
88;2;6.376766e-20;-2.332991e-20;-3.731527e-19;
89;0;9.923801e-04;2.067319e-04;-6.969249e-03;
89;1;8.973673e-04;2.181085e-04;-5.516837e-03;
89;2;8.523215e-04;2.042909e-04;-8.493409e-03;
90;0;3.104108e-05;6.345526e-04;-9.723791e-03;
90;1;7.192152e-05;5.889615e-04;-9.172548e-03;
90;2;1.790877e-05;8.286058e-04;-1.220551e-02;
91;0;1.248911e-03;-1.379828e-03;-3.454818e-02;
91;1;1.259957e-03;-1.441120e-03;-3.502320e-02;
91;2;1.353316e-03;-1.549932e-03;-3.873890e-02;
92;0;-9.428340e-04;6.540034e-04;3.683704e-02;
92;1;-8.539237e-04;1.352811e-03;4.639997e-02;
92;2;-1.283775e-03;6.371627e-04;4.158892e-02;
93;0;-4.093797e-05;-3.647026e-05;1.317018e-03;
93;1;1.068849e-04;9.154761e-05;-3.019669e-03;
93;2;-1.050240e-06;-8.491579e-06;2.488027e-05;
94;0;-1.167125e-03;8.253464e-04;2.243574e-02;
94;1;-1.288639e-03;1.125953e-03;2.493792e-02;
94;2;-1.020234e-03;6.067413e-04;1.975027e-02;
95;0;5.257801e-04;-6.272838e-04;-1.557521e-02;
95;1;3.808654e-04;-6.259416e-04;-1.331155e-02;
95;2;4.121667e-04;-6.401235e-04;-1.176551e-02;
96;0;-1.015050e-03;-1.448978e-03;3.955377e-02;
96;1;-1.554186e-03;-1.883436e-03;5.646582e-02;
96;2;-1.612751e-03;-1.911872e-03;5.528327e-02;
97;0;2.749279e-04;-5.327356e-04;-1.647924e-02;
97;1;3.252254e-04;-5.337284e-04;-1.539348e-02;
97;2;3.112869e-04;-5.094939e-04;-1.558571e-02;
98;0;7.004675e-03;-4.068823e-04;2.965242e-02;
98;1;9.300866e-03;-3.554922e-03;4.703438e-02;
98;2;3.202674e-03;-2.594393e-03;1.330668e-02;
99;0;7.171543e-09;-1.692846e-10;7.016580e-08;
99;1;2.178120e-08;-3.983219e-09;1.113760e-07;
99;2;-1.742709e-08;3.919146e-09;-1.096051e-07;
100;0;5.992869e-31;4.831973e-30;2.592908e-29;
100;1;1.479775e-30;-2.291635e-29;-8.741674e-29;
100;2;-2.219428e-30;1.225700e-29;4.213349e-29;
101;0;-7.037892e-04;-2.218552e-04;-1.928665e-03;
101;1;-1.231756e-03;-6.352600e-04;-4.838817e-03;
101;2;-9.439505e-04;-6.953878e-05;-2.564230e-03;
102;0;-4.207804e-16;-7.990172e-16;1.809669e-14;
102;1;-2.403686e-17;-5.370257e-16;8.788932e-15;
102;2;5.728103e-16;1.822087e-15;-4.304389e-14;
103;0;-2.180323e-06;3.747080e-06;8.809526e-05;
103;1;-1.295227e-07;1.756362e-06;6.299075e-05;
103;2;-2.725925e-06;2.184494e-06;5.252698e-05;
104;0;-8.269291e-05;1.096385e-03;-1.648035e-02;
104;1;4.171736e-04;1.021754e-03;-1.409489e-02;
104;2;1.584102e-04;8.072775e-04;-1.307008e-02;
105;0;-2.041443e-20;-4.206484e-20;7.558762e-19;
105;1;2.207306e-21;9.436506e-21;-9.871007e-20;
105;2;-6.419341e-21;3.062126e-22;1.571419e-19;
106;0;1.557480e-51;-1.205024e-51;3.652580e-50;
106;1;9.115803e-53;8.207698e-53;6.255860e-52;
106;2;-7.828104e-52;8.356204e-52;-1.814551e-50;
107;0;-2.326531e-04;9.332439e-04;-1.679174e-02;
107;1;-1.089154e-03;1.870109e-03;-1.978376e-02;
107;2;-6.828779e-06;9.005397e-04;-1.782819e-02;
108;0;4.125781e-61;6.011228e-61;1.307636e-59;
108;1;-5.020745e-61;-9.641526e-61;-1.966590e-59;
108;2;8.348952e-61;1.443321e-60;2.998487e-59;
109;0;-5.194417e-04;-1.853262e-04;-1.267269e-02;
109;1;-6.338247e-04;-3.256255e-04;-1.205446e-02;
109;2;-7.327831e-04;-2.570369e-04;-1.228252e-02;
110;0;8.232678e-33;6.587221e-32;-2.117480e-31;
110;1;-1.132286e-31;4.366594e-32;3.113665e-30;
110;2;-1.683102e-33;-7.121822e-32;-2.979920e-31;
111;0;3.229869e-05;1.029582e-03;7.475961e-03;
111;1;6.694535e-05;1.099359e-03;7.238775e-03;
111;2;9.044540e-05;1.037110e-03;6.157844e-03;
112;0;-6.898192e-03;1.261148e-03;5.127665e-02;
112;1;-6.763841e-03;2.010551e-03;3.748952e-02;
112;2;-5.061147e-03;1.351366e-03;3.836186e-02;
113;0;-6.912153e-04;1.683810e-03;-1.181996e-02;
113;1;-6.157306e-04;2.919037e-04;-6.620763e-03;
113;2;4.561849e-04;-3.481169e-04;1.485848e-02;
114;0;-3.946968e-52;-6.107581e-51;6.119224e-50;
114;1;7.743409e-52;2.991691e-51;-3.421034e-50;
114;2;6.988914e-52;-3.629270e-52;1.912853e-50;
115;0;1.312523e-04;-1.584021e-04;-3.739449e-03;
115;1;2.162348e-04;-2.763647e-04;-7.080242e-03;
115;2;3.855690e-04;-4.321360e-04;-1.428692e-02;
116;0;1.897977e-04;3.806812e-04;-2.693675e-02;
116;1;1.296707e-04;1.225446e-04;-2.250456e-02;
116;2;-1.705438e-05;3.284375e-04;-1.626696e-02;
117;0;-4.339701e-49;1.449763e-48;-2.613801e-47;
117;1;1.496424e-49;-1.222780e-48;2.190851e-47;
117;2;1.657351e-49;4.897250e-49;-6.215298e-48;
118;0;-1.036654e-56;7.098642e-56;-1.968013e-54;
118;1;-3.702558e-56;-7.382514e-56;1.533184e-54;
118;2;-2.113871e-57;8.878109e-57;-7.795755e-56;
119;0;3.769251e-15;-7.829356e-15;6.243878e-13;
119;1;-2.194365e-14;-1.289624e-14;4.836088e-13;
119;2;4.703024e-15;9.664273e-14;-2.733268e-12;
120;0;5.407470e-05;-1.806112e-05;-6.497086e-04;
120;1;8.505938e-05;6.474027e-06;-5.431699e-04;
120;2;7.866156e-05;-3.410644e-05;-1.065406e-03;
121;0;-8.157293e-53;3.108477e-53;-1.192449e-51;
121;1;1.292897e-53;-1.744795e-53;4.938503e-52;
121;2;-2.631102e-53;8.096121e-53;-1.954946e-51;
122;0;-3.296877e-04;4.168253e-04;1.161604e-02;
122;1;-3.459885e-04;7.363203e-04;1.206886e-02;
122;2;-2.566523e-04;4.257594e-04;7.308814e-03;
123;0;-2.105022e-59;1.921090e-59;-9.216907e-58;
123;1;6.746807e-59;1.313051e-62;1.426464e-57;
123;2;3.054938e-59;9.364458e-60;7.200406e-58;
124;0;-3.903955e-49;-6.149697e-49;1.396178e-47;
124;1;-1.744323e-49;1.330103e-48;-2.079731e-47;
124;2;-7.894419e-49;-3.593388e-48;6.472310e-47;
125;0;1.159217e-03;-2.135625e-03;-4.295813e-02;
125;1;1.194865e-03;-2.262938e-03;-4.471598e-02;
125;2;1.115908e-03;-1.591978e-03;-4.061339e-02;
126;0;9.036456e-04;7.915674e-04;2.531872e-04;
126;1;1.040520e-03;7.098593e-04;-3.441533e-04;
126;2;1.022583e-03;7.005442e-04;9.359443e-05;
127;0;4.592581e-05;4.714959e-04;1.278560e-02;
127;1;3.296625e-05;4.703854e-04;1.150760e-02;
127;2;8.137731e-05;7.330167e-04;1.731898e-02;
128;0;-6.796350e-04;-1.195564e-04;1.228356e-02;
128;1;-2.524165e-04;-7.644044e-04;-1.505765e-03;
128;2;-3.798162e-04;-2.272252e-04;1.129122e-02;
129;0;-4.361199e-05;7.074844e-05;1.567218e-04;
129;1;-1.203402e-05;-1.120628e-04;-3.998786e-03;
129;2;-4.123413e-05;-1.426541e-06;-2.408739e-03;
130;0;-5.274845e-37;5.011963e-37;1.330828e-35;
130;1;2.702207e-37;-3.101147e-37;-6.643751e-36;
130;2;-1.494831e-37;4.977619e-38;3.174321e-36;
131;0;-5.262296e-65;-2.631726e-66;-9.887079e-64;
